Date,Open,High,Low,Close,Volume
2015-12-16,0.8059307819463757,0.8117850418193044,0.79885698152732,0.8091018199920654,236356000
2015-12-17,0.8103213912226649,0.81861484762434,0.796417641806578,0.7969054579734802,254160000
2015-12-18,0.7912952153174196,0.7993447641479203,0.7830017583879456,0.7839774489402771,395896000
2015-12-21,0.7925148159368537,0.8032475275644394,0.7854409581602122,0.8025157451629639,284216000
2015-12-22,0.8049549245057672,0.8112969992825914,0.7983689416702738,0.8032474517822266,130012000
2015-12-23,0.8044671571929727,0.8095895756743561,0.8030035924393113,0.8064185380935669,122524000
2015-12-24,0.8039794007596927,0.8110532593351883,0.8027597439006858,0.8091018199920654,52448000
2015-12-28,0.8005644707079784,0.808370053768158,0.7893438832677515,0.808370053768158,142024000
2015-12-29,0.8088578143544204,0.8239812202752412,0.8066624671667771,0.821541965007782,203660000
2015-12-30,0.8208103411312702,0.8278842002199742,0.8142243564528521,0.814468264579773,180344000
2015-12-31,0.8132486630943279,0.816907517611796,0.8039794564247131,0.8039794564247131,148528000
2016-01-04,0.7876363550403758,0.794710155106724,0.781538187362283,0.7895877361297607,358076000
2016-01-05,0.8044672499447945,0.8156878368079781,0.7927587887219967,0.8022719025611877,490272000
2016-01-06,0.7890998430767903,0.7927587552282137,0.7600726865824283,0.7690979838371277,449344000
2016-01-07,0.749827694997993,0.7549501713560922,0.7288500897581569,0.7386071681976318,645304000
2016-01-08,0.7481203393435168,0.7488521217949108,0.7212885293660111,0.7227520942687988,398472000
2016-01-11,0.7234839082922674,0.7290942018934896,0.7110436642321294,0.7239717245101929,409372000
2016-01-12,0.7368996901041452,0.7469006773203111,0.7310454891461655,0.7361679077148438,469356000
2016-01-13,0.7417782877057605,0.7466568569261618,0.7129950956909604,0.7137268781661987,481672000
2016-01-14,0.699091191641755,0.7073847058465409,0.6786014595939286,0.6993351578712463,600236000
2016-01-15,0.67128388689856,0.6793334371870233,0.649818400077175,0.6612828969955444,841452000
2016-01-19,0.6749428007406862,0.6939690333263387,0.6639661191479709,0.666649341583252,457140000
2016-01-20,0.6539649886827181,0.6788454167844208,0.6451836576964445,0.670307993888855,481180000
2016-01-21,0.6776260614167614,0.6886026854724727,0.6637222484396272,0.6781138777732849,481456000
2016-01-22,0.6910415840336869,0.6986033152103289,0.6895780194087608,0.6939687132835388,257996000
2016-01-25,0.6937249406245892,0.7017744894762719,0.6917735013583536,0.6932370662689209,270728000
2016-01-26,0.69470059722726,0.7029940537732303,0.6876267392761982,0.7000669240951538,227944000
2016-01-27,0.6990913005609047,0.7012866480297765,0.6786015653207563,0.691773533821106,231700000
2016-01-28,0.6973838184971834,0.6998230740457299,0.6707959155710959,0.6842118501663208,276776000
2016-01-29,0.6900660876396008,0.7159222094264251,0.687382923843978,0.7144586443901062,310504000
2016-02-01,0.713726915568537,0.7183614606126634,0.7076287473407948,0.7147026062011719,289884000
2016-02-02,0.7073848624579124,0.7110437169895899,0.6795773004975204,0.6844558119773865,341908000
