Date,Open,High,Low,Close,Volume
2015-12-16,37.91184953651246,38.21832416386646,37.48112681602995,38.143775939941406,7576500
2015-12-17,38.176899418800254,38.28458086131145,37.48111722676387,37.48939895629883,5792200
2015-12-18,37.240918613362005,37.307185111135496,36.19724655151367,36.19724655151367,13044400
2015-12-21,36.487144492503,36.60310767178648,36.089555095062614,36.47886276245117,5453300
2015-12-22,36.63625610347709,36.90960070493002,36.42089627547011,36.84333419799805,4367300
2015-12-23,37.05039798181153,37.423139039930305,36.96756803990058,37.35687255859375,4353000
2015-12-24,37.22434275568038,37.5225356021754,37.22434275568038,37.35687255859375,1462900
2015-12-28,37.207797164884575,37.381745196827154,37.1249671761588,37.298912048339844,2742900
2015-12-29,37.50596547182432,38.06093614192164,37.414850648393454,37.95325469970703,4071200
2015-12-30,37.97810379388587,38.127200206108334,37.44798462143244,37.497684478759766,4912000
2015-12-31,37.36514878397438,37.68818990618019,37.19120405044186,37.199485778808594,4192400
2016-01-04,36.39603058391994,36.48714541559342,35.20326236142288,35.5594367980957,12227500
2016-01-05,35.58428069735768,35.78307695611938,35.2943727780795,35.5511474609375,8245200
2016-01-06,35.04587082616799,35.60083817479703,34.96303775638554,35.25294876098633,5906000
2016-01-07,34.52404805606069,34.93820409976607,34.29212168270884,34.408084869384766,7151400
2016-01-08,34.67313986929962,34.706273106728105,33.57976831223483,33.68744659423828,7477700
2016-01-11,33.77027770569861,33.87795914114125,33.215307070502796,33.737144470214844,7839700
2016-01-12,33.95251521512194,34.46606784518283,33.85311548561856,34.341819763183594,7328900
2016-01-13,34.57521043065968,34.7502529238134,33.474938788407556,33.5749626159668,5754400
2016-01-14,33.624972584330195,34.441840646197036,33.45826410279211,34.258460998535156,7326800
2016-01-15,33.2165353086572,34.108421983796276,33.1331826618908,33.79167938232422,10464800
2016-01-19,34.258462921388436,34.44184257934302,33.44993198705231,33.69999313354492,7997300
2016-01-20,33.11651768660297,33.574963688908376,32.574719021951225,33.308231353759766,11279900
2016-01-21,33.491608782176286,33.491608782176286,32.70808299764649,32.90813064575195,10089500
2016-01-22,33.50828048282609,33.50828048282609,33.12485316810417,33.3665771484375,8854600
2016-01-25,33.366578986152874,33.474939991394635,32.991488824401074,33.058170318603516,5304600
2016-01-26,33.22488007649823,33.70833126172168,33.04983757045355,33.47494125366211,5360400
2016-01-27,33.299900338719866,34.583551803782434,33.25822400381794,33.733341217041016,10530700
2016-01-28,32.01624739159607,32.09126606282706,30.00741761718894,30.59922981262207,23544400
2016-01-29,30.58255774879368,31.56613444073616,30.57422375432311,31.549463272094727,16124300
2016-02-01,30.149111863708256,32.266302231771476,30.149111863708256,32.049583435058594,14252500
2016-02-02,31.674494348699373,32.28297767436037,31.52445701582952,31.57447052001953,9632400
2016-02-03,31.86620650355311,32.01624382932124,30.924306220608734,31.691164016723633,6914000
2016-02-04,31.491119028244068,31.857878416882144,31.282734168227204,31.682832717895508,5103800
2016-02-05,31.866199097022744,31.966222897720034,30.940970196399782,31.182697296142578,5750200
2016-02-08,30.99932640084448,31.374419733624837,30.582556737688574,31.224382400512695,7802000
2016-02-09,30.80761149207152,31.491113457643124,30.732592828547805,30.840953826904297,8691600
2016-02-10,31.324404914150005,31.824527166291837,30.940974462494886,31.015993118286133,7909400
2016-02-11,30.374173741226475,30.71592475847388,30.02408872928052,30.290821075439453,7724000
2016-02-12,30.59089386068652,30.965987192842793,30.340832699149065,30.949316024780273,6424800
2016-02-16,30.949306929235338,31.68281903021679,30.940969757804158,31.66615104675293,7960200
2016-02-17,31.98289877163939,32.14127325741011,31.874540963132834,32.049583435058594,6358900
2016-02-18,31.957895098449317,32.416341051820595,31.85787127837011,31.932889938354492,5617800
2016-02-19,31.94123325619103,32.2163028163328,31.791195892422945,32.116275787353516,5735000
2016-02-22,32.11626497249233,32.708080232378386,32.11626497249233,32.641395568847656,4946300
2016-02-23,32.433023231100975,32.549718257433895,31.924563605192397,31.999582290649414,6144300
2016-02-24,31.824521974551356,32.77475600642285,31.649479532827495,32.67473220825195,7054800
2016-02-25,32.69141775059678,33.041502788029895,32.483032891257835,33.03316879272461,7608300
2016-02-26,32.908132578008775,33.241549584028405,32.69141374988617,32.94147491455078,8741400
2016-02-29,32.79143159473662,33.20820118634247,32.29130935668945,32.29130935668945,8463400
2016-03-01,32.43300444288316,32.89145028634552,32.34131463825086,32.7830924987793,9693900
2016-03-02,32.799784498057484,32.98316424159464,32.591399582111244,32.79145050048828,7498100
2016-03-03,32.14126769101494,32.41633393073231,31.749503310524364,32.35798645019531,13516200
2016-03-04,32.383003901425674,32.81644476407387,32.34132756803074,32.65807342529297,7419200
2016-03-07,32.508036081310884,32.83311593337192,32.441351404118656,32.65807342529297,5955800
2016-03-08,32.46636179731439,32.9164738576734,32.40801429093829,32.64973831176758,7704200
2016-03-09,32.72475720478355,32.833118222927055,32.51637234357716,32.74142837524414,6196000
2016-03-10,32.84978492932385,33.241549432657926,32.357996596519456,32.53303909301758,8716900
2016-03-11,32.716415567858384,33.716663303962186,32.57471542159112,33.64997863769531,11786400
2016-03-14,33.59997141548472,33.908380076153364,33.333239085225316,33.75834274291992,5707800
2016-03-15,33.47493950021073,33.62497683459003,32.966479998114245,33.25822067260742,5309200
2016-03-16,33.45826914344212,33.608306481460275,33.15819446740583,33.49161148071289,5393000
2016-03-17,33.50827906849995,33.68332155091518,32.94980610784664,33.58329772949219,6089900
2016-03-18,33.641638963742494,34.12508999374517,33.45825934217284,34.00006103515625,10143900
