Date,Open,High,Low,Close,Volume
2015-12-16,38.04107237726127,38.781976261495615,37.56864397393786,38.53831481933594,53120000
2015-12-17,38.765099937068044,38.78643834356853,38.176548370547955,38.202850341796875,36510000
2015-12-18,38.07382481057931,38.41673482621627,37.54581282340079,37.5587158203125,67794000
2015-12-21,37.86639345604841,38.03015702496206,37.424730826741204,37.754737854003906,34848000
2015-12-22,37.92693371449257,38.22815506908267,37.77458522169027,38.0688591003418,36338000
2015-12-23,38.24552811525875,38.30557551334191,37.59841706950993,38.13734436035156,30594000
2015-12-24,38.13783866678994,38.17158409148472,37.93289001542925,38.004844665527344,10412000
2015-12-28,38.211281241660956,38.84747311084293,38.098633701973924,38.81869125366211,31156000
2015-12-29,39.0544170123401,39.63503297706872,39.01521582751535,39.400306701660156,38430000
2015-12-30,39.40029999755864,39.524362601940304,39.06483347347303,39.21866989135742,28566000
2015-12-31,39.09560689873998,39.120916916827916,38.574546129951344,38.608787536621094,32752000
2016-01-04,37.824210024536455,37.824210024536455,37.09670516636444,37.6872444152832,67382000
2016-01-05,37.91850429630336,38.17158933715828,37.49917199841078,37.79096603393555,45216000
2016-01-06,37.237143339296075,37.999381728755125,37.11953223427161,37.68178176879883,48206000
2016-01-07,37.04459903227423,37.4822899992494,36.48830121505529,36.77215576171875,63132000
2016-01-08,37.1096110029378,37.22474223719677,36.17268983635346,36.271446228027344,47506000
2016-01-11,36.32305178332868,36.478379931981,35.708198259104066,36.378631591796875,50896000
2016-01-12,36.759754768498375,37.13641023577878,36.54537494336249,36.98753356933594,46816000
2016-01-13,37.186034736953346,37.367664876802756,35.57024471374164,35.70869827270508,51728000
2016-01-14,35.95037125256661,36.71707736447285,34.985660161842596,36.295265197753906,55558000
2016-01-15,35.23328456634881,35.93647133507565,34.8124644135605,35.25809860229492,76676000
2016-01-19,35.73747568151615,35.99552803448234,35.22633832625563,35.68437576293945,48724000
2016-01-20,35.03032062799834,36.07492958595087,34.13111648772049,35.65857696533203,82440000
2016-01-21,35.738467791993244,36.606906079066235,35.288865762887305,36.061031341552734,51938000
2016-01-22,36.82178530689106,37.147328540145075,36.74735076132707,36.99348831176758,47146000
2016-01-25,36.9130952923349,37.340862943566755,36.3503459419092,36.40592575073242,45340000
2016-01-26,36.48483436914604,36.695738557165015,36.075921418373206,36.414363861083984,30940000
2016-01-27,36.518578776715614,36.518578776715614,35.404994735783035,35.609947204589844,42428000
2016-01-28,36.6327123068158,37.27634769042169,36.25605688032963,37.134422302246094,62104000
2016-01-29,37.167174692399655,37.9686180905342,36.93095672738148,37.78202819824219,75808000
