Date,Open,High,Low,Close,Volume
2015-12-16,74.07383299857011,74.5679753234736,72.86180471016408,74.45609283447266,10497500
2015-12-17,74.5679749693735,74.84767052084628,73.30932009177619,73.36526489257812,7555300
2015-12-18,72.75923761422223,72.89908892811103,71.11833023173587,71.15562438964844,16271200
2015-12-21,71.69636298139166,72.12523503180847,71.23019678139968,71.94808959960938,8442100
2015-12-22,72.19052512240567,72.24646281120684,71.47263203463129,72.14390563964844,5699100
2015-12-23,72.79653339361343,73.33728802569051,72.31171644308452,73.24404907226562,6335900
2015-12-24,73.04825435510907,73.38389464438924,72.88975952770812,72.96434783935547,2188800
2015-12-28,72.75925388211458,73.3279774694561,72.55413952430159,73.21609497070312,3680900
2015-12-29,73.65430096647025,74.01791023763361,73.56106909673477,73.85009002685547,4627100
2015-12-30,73.71955191236539,73.8314344056046,72.96436464412072,73.04827117919922,4230400
2015-12-31,72.945687968237,73.46779897052402,72.30238342285156,72.30238342285156,6538300
2016-01-04,70.91323132336952,71.21157753834272,69.93428613977066,70.57759094238281,13476800
2016-01-05,71.09036526565689,71.33277374873197,70.4284099311855,71.1090087890625,8972700
2016-01-06,69.92494720898654,70.71742852139502,69.78509589194186,70.17667388916016,16092000
2016-01-07,68.76883750249108,70.00883414680106,68.38657781704597,68.79680633544922,12470800
2016-01-08,69.04859400413095,69.46814820890465,67.82723979738554,67.94844055175781,9977600
2016-01-11,68.16287277607013,69.06723701143382,67.74332573084266,68.91806030273438,13069500
2016-01-12,69.47743739824499,69.92496027377646,69.01127099641981,69.70120239257812,10236900
2016-01-13,70.17667892057234,70.28856140485634,68.05096151111431,68.15351867675781,12659600
2016-01-14,68.20014226145086,69.47743357984714,67.74330120444738,68.80615997314453,10426200
2016-01-15,67.07202434079818,68.01367535341453,65.87863948720276,66.96946716308594,18470500
2016-01-19,68.0043376404075,68.07891883751319,65.87862059054072,66.55921936035156,16009600
2016-01-20,65.22595936800498,66.57784531571856,64.3682154576054,65.8972396850586,16586000
2016-01-21,65.93456404499884,67.43562013271615,65.35651525969112,66.71772003173828,11931200
2016-01-22,67.75260977278897,68.22810140055783,67.24914930452785,67.78057861328125,8652600
2016-01-25,67.83652713097985,67.97637845425112,66.73637429471759,66.88554382324219,9126200
2016-01-26,67.29578546420306,67.37969200648133,66.70841832884975,67.01608276367188,7500200
2016-01-27,67.10933619312767,67.57550271899144,65.8040684980818,66.11174011230469,9020500
2016-01-28,66.58719797609542,66.98810131107997,64.63862609863281,64.63862609863281,15295600
2016-01-29,65.6641942925878,69.45878820957903,64.10720034457226,69.449462890625,40427800
2016-02-01,69.06721300743686,69.71984309833586,68.29337510456055,69.34690856933594,12623500
2016-02-02,68.52643647515742,69.18839167460689,68.18147090088141,68.4332046508789,9572700
2016-02-03,68.76886680686383,69.57999176081907,67.52886252102122,69.34690856933594,9941900
2016-02-04,69.08586060938272,69.57999586638188,67.83653804362145,68.69428253173828,14735700
2016-02-05,68.5823746331592,68.628994102195,65.77605900288555,66.69906616210938,12939400
2016-02-08,65.21665094627053,65.3005645642019,61.81364325094252,63.184165954589844,30542600
2016-02-09,61.897556182455325,64.77846740293148,61.64582952878883,63.70628356933594,14882800
2016-02-10,64.46147171373485,66.22357965805514,64.39620871998717,65.40312957763672,11369500
2016-02-11,63.20282086806138,64.39620532692938,62.867180599863204,63.83680725097656,13962100
2016-02-12,64.74118698837803,65.70148856130103,64.4428407995754,65.65486907958984,8710200
2016-02-16,66.57789215583996,66.89488191016865,65.6362339867507,66.28886413574219,8780700
2016-02-17,67.00816665285143,67.37249319506603,66.60647237205491,67.28841400146484,8494100
2016-02-18,67.15763599775981,67.49393854546081,66.34490365295443,66.55042266845703,6938100
2016-02-19,66.35424117319543,66.99882218395155,65.67229955144438,66.82132720947266,7750900
2016-02-22,67.52195726451865,68.37205728418141,67.35380600388027,68.2506103515625,7481500
2016-02-23,68.1478460353104,68.30666069542058,67.25104175101278,67.4005126953125,6177000
2016-02-24,66.55976789225787,67.437892023039,65.74703552905608,67.12026977539062,7728600
2016-02-25,67.22300684650335,68.51216146010712,67.20432654507391,68.44676971435547,6840900
2016-02-26,68.88583794950121,69.04465259845942,67.90496167328732,67.94232940673828,6714100
2016-02-29,68.06378741844199,69.03532736678756,67.62472534179688,67.62472534179688,7786100
2016-03-01,68.18519296997471,69.72657775878906,68.10112093482934,69.72657775878906,8705300
2016-03-02,69.59582051927116,69.68923630258837,68.81111938680563,69.40898895263672,5739100
2016-03-03,69.57715565736022,69.59583596730313,68.53088012133269,69.044677734375,6588300
