Date,Open,High,Low,Close,Volume
2015-12-16,92.10019433171215,93.08790770063871,91.3162961616015,92.37455749511719,6306300
2015-12-17,92.76647306324796,93.20545994675659,92.10016105552897,92.10800170898438,5275900
2015-12-18,91.5122617455215,91.93556743362187,90.84594956228987,91.44955444335938,11238900
2015-12-21,91.68474016166364,92.29617985015575,91.41037696563116,92.25698852539062,3344600
2015-12-22,92.46860564367432,92.53131891786883,91.43386054213305,92.28047180175781,4092000
2015-12-23,92.51565253246936,93.16628940068927,92.30400267375593,93.1270980834961,3641900
2015-12-24,93.08786392845806,93.27599772623238,92.89188947808236,92.94676208496094,1659300
2015-12-28,92.57834053649421,93.20546124701731,92.53914923000296,93.08787536621094,2777200
2015-12-29,93.28385668531496,94.24805380187503,93.1427548141273,94.12262725830078,3213900
2015-12-30,93.78559724337076,94.0599604671853,93.46420203280792,93.62097930908203,2400800
2015-12-31,93.14278460086788,93.424988433491,92.4529563326051,92.60973358154297,3723200
2016-01-04,91.91203520097984,92.28830885078001,90.83025817638789,92.17072296142578,9995000
2016-01-05,92.03749363640121,93.46418816928532,91.94342369618828,93.44066619873047,6314000
2016-01-06,92.499961949684,93.49550975612358,92.35101941917193,92.81352233886719,6543800
2016-01-07,92.06096371618129,92.47642861209539,90.61074793595394,90.6656265258789,7477900
2016-01-08,90.73620123815795,92.08450687005077,90.35209285998724,90.52455139160156,6103400
2016-01-11,90.65780596065721,91.7630990436889,90.60293333923957,91.47306060791016,6392400
2016-01-12,91.73959590976632,92.29616285657679,91.06544304897213,92.06099700927734,5639700
2016-01-13,92.2569577125674,92.39805959206748,90.21098345014983,90.24234008789062,6986000
2016-01-14,90.61077001139495,91.81797368987144,88.5804769935031,91.4181900024414,9204500
2016-01-15,89.56816784780655,91.28490003090435,89.52897056398884,90.28935241699219,10201900
2016-01-19,91.4260083943546,92.27261954755028,90.90079824550156,92.10800170898438,9195300
2016-01-20,91.69255278117423,92.4999667886087,89.66225379001963,90.75971221923828,11905200
2016-01-21,91.33197747417803,92.8449011817183,90.76756983479142,92.37455749511719,9839100
2016-01-22,92.8448789758522,93.08788543665234,92.00610837367073,92.81352233886719,9016600
2016-01-25,95.51799769491578,95.55719499850504,92.65676797229591,93.44066619873047,15141500
2016-01-26,93.75420177160788,95.08683199082061,93.28386415686637,94.40483856201172,8326100
2016-01-27,94.75757527344618,95.33766402108449,93.934486073148,94.74974060058594,7409000
2016-01-28,94.93005261547482,96.10589968993735,94.22454317466381,95.93344116210938,7460500
2016-01-29,96.23918304928216,97.47774368783261,96.22350771617913,97.03092193603516,10549900
2016-02-01,96.48217832245221,97.85399997952412,96.43514037021278,97.6815414428711,6189900
2016-02-02,97.24257154338997,97.46989675241964,96.49786468458528,97.16417694091797,7653000
2016-02-03,97.48554193495099,97.65800042740302,94.72621801705102,95.22007751464844,9327000
2016-02-04,94.88302315667342,95.03980037848268,93.06437987261472,94.58514404296875,7595000
2016-02-05,94.57730260395513,94.57730260395513,90.1169207066313,90.46183776855469,13261700
2016-02-08,89.40357835283118,91.21438100253265,88.35315181642927,90.97137451171875,11311500
2016-02-09,90.57156890999734,92.34317993298833,90.42262638724735,91.7238998413086,7525700
2016-02-10,92.51564913941951,92.91543883640239,91.91989090232205,92.1393814086914,5726300
2016-02-11,90.72834651808085,92.10800857645097,90.6891552092143,91.50440979003906,7568600
2016-02-12,91.49657538658961,92.75865164324541,91.01055647424167,92.4450912475586,8552800
2016-02-16,92.82921590514333,93.42498016357422,92.18641967232806,93.42498016357422,10835800
2016-02-17,93.42497653241361,93.59743507267758,91.49658790891873,93.00167083740234,12729000
2016-02-18,93.13494253557191,93.6444775579164,91.66121608357224,91.84934997558594,9707100
2016-02-19,91.71605105991821,91.99041411909243,90.78321067805973,91.34761810302734,10793700
2016-02-22,91.34765143874374,92.62540926452567,91.34765143874374,92.24129486083984,6223300
2016-02-23,91.99042411291097,92.61754487115327,91.59847513417623,91.6376724243164,5276700
2016-02-24,91.18303197655388,91.97477077749878,90.77540757269537,91.76311492919922,5349800
2016-02-25,92.05315007886891,92.8919207697999,91.84150023265933,92.7900161743164,6034000
2016-02-26,93.18494450613504,93.41399186591248,91.75533585891176,92.45829010009766,5193700
2016-02-29,92.25292305114732,93.49296634954314,92.18183461920117,92.56095886230469,6467700
2016-03-01,93.12964321064447,94.14063316843959,93.01906053465862,93.87208557128906,4731500
2016-03-02,93.64304686471647,93.77732369728255,92.93219858231166,93.57986450195312,4267700
2016-03-03,92.78999481346659,92.78999481346659,91.08394507838742,92.16602325439453,9132000
2016-03-04,92.18972309025295,92.7663003972703,91.54205736022101,92.55304718017578,5857400
2016-03-07,92.43458297139361,92.86109548913765,91.7158347472887,92.52936553955078,5640700
2016-03-08,91.78693213009217,94.05376587408195,91.78693213009217,93.532470703125,6236200
2016-03-09,94.18011213635589,94.93835453023559,93.56404056795208,94.49604797363281,6428200
