Date,Open,High,Low,Close,Volume
2015-12-16,38.21911277519373,38.79028374582901,37.9684554137832,38.67933654785156,5505574
2015-12-17,38.94887401274167,39.02705871984899,37.8048913347914,37.8131217956543,5236574
2015-12-18,37.574441000510554,37.96536911237839,37.49213874737634,37.54151916503906,9510966
2015-12-21,37.71847944195959,38.06002724861104,37.677329469617106,38.055912017822266,4360389
2015-12-22,38.23697464968395,38.28223985220412,37.747283212338075,38.16290283203125,3004974
2015-12-23,38.302806697513496,38.66493058729745,38.22050676892185,38.56616973876953,2448228
2015-12-24,38.45095494047504,38.636130969898566,38.42214832711443,38.43449401855469,983011
2015-12-28,38.34806825834405,38.49620950807727,38.216385590440424,38.4385986328125,1907698
2015-12-29,38.681399963596746,38.9241869080095,38.55794770817584,38.7513542175293,2471289
2015-12-30,38.71430766168431,38.79249468907134,38.327494761010996,38.413909912109375,1883893
2015-12-31,38.23284663411626,38.54970528134704,38.16289007058983,38.22050094604492,2588084
2016-01-04,37.47156726605375,37.817230211189084,37.418071615630275,37.72669982910156,6533368
2016-01-05,37.7513847467635,37.9118716804982,37.48802175311252,37.79664993286133,4241809
2016-01-06,37.356346130371094,37.61559392744301,37.06417883077462,37.356346130371094,5480280
2016-01-07,36.74320783918956,37.03537516197546,36.27820785945636,36.397544860839844,6710569
2016-01-08,36.50042743338594,36.90370136910595,36.33170997651797,36.41812515258789,4980666
2016-01-11,36.56214705761658,36.665023138658924,36.051879546945244,36.397544860839844,4957903
2016-01-12,36.883125541924095,36.883125541924095,35.96547110137776,36.43870162963867,4311291
2016-01-13,36.6938192016383,36.710280118295486,35.549836875939754,35.60333251953125,4427193
2016-01-14,35.62390808061436,36.1300579040712,35.31116468252741,35.92842102050781,4584010
2016-01-15,35.364658425851694,35.55806484083398,35.006649862473,35.0560302734375,7239939
2016-01-19,35.53339877100271,35.64039011983963,34.83383977202701,35.228885650634766,4997033
2016-01-20,34.755631229793714,35.245320091556565,34.36058795741063,34.97784423828125,7040867
